,clipName,pptID,condition,gettingOnWell,relationshipBetweenCharacters,workingTogether,leftDominant,rightDominant,leftCooperative,rightCooperative,leftCompetitive,rightCompetitive,leftFriendly,rightFriendly,leftAggressive,rightAggressive,leftEngaged,rightEngaged,leftFearful,rightFearful,leftSad,rightSad,leftContent,rightContent,leftAngry,rightAngry,leftAmused,rightAmused
0,1Laugh1PushAway,55,4,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
1,1Laugh1PushAway,87,4,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0
2,1Laugh1PushAway,118,2,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0
3,1Laugh1PushAway,136,2,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
4,1Laugh1PushAway,417,4,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0
5,1Laugh1PushAway,681,4,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,2.0
6,1Laugh1PushAway,695,4,0.0,0.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0
7,1Laugh1PushAway,1031,4,2.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,1.0
8,1Laugh1PushAway,1315,4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0
9,1Laugh1PushAway,1460,2,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
10,1Laugh1PushAway,1506,2,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
11,1Laugh1PushAway,1508,2,0.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0
12,1Laugh1PushAway,1659,2,2.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0
13,1Laugh1PushAway,3115,4,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0
14,1Laugh1PushAway,3127,4,0.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0
15,1Laugh1PushAway,3515,4,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0
16,1Laugh1PushAway,4225,2,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0
17,1Laugh1PushAway,4487,4,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0
18,1Laugh1PushAway,4568,2,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
19,1Laugh1PushAway,4874,2,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
20,1Laugh1PushAway,5026,2,2.0,2.0,1.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0
21,1Laugh1PushAway,5171,2,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
22,1Laugh1PushAway,6111,4,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,3.0
23,1Laugh1PushAway,7715,2,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
24,1Laugh1PushAway,7735,4,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0
25,1Laugh1PushAway,8066,2,2.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0
26,1Laugh1PushAway,8659,2,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0
27,1Laugh1PushAway,8820,2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
28,1Laugh1PushAway,9442,2,2.0,2.0,2.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,4.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
29,1Laughing,29,4,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,0.0,4.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,2.0,2.0
30,1Laughing,132,2,1.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0
31,1Laughing,314,2,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0
32,1Laughing,375,4,0.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0
33,1Laughing,391,4,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0
34,1Laughing,539,4,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0
35,1Laughing,568,2,0.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0
36,1Laughing,581,4,0.0,0.0,0.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
37,1Laughing,587,4,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0
38,1Laughing,681,4,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0
39,1Laughing,772,2,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0
40,1Laughing,793,4,0.0,1.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,4.0
41,1Laughing,889,2,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0
42,1Laughing,1315,4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
43,1Laughing,1506,2,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0
44,1Laughing,1606,2,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0
45,1Laughing,2251,4,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0
46,1Laughing,2590,2,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0
47,1Laughing,2975,2,1.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0
48,1Laughing,3048,2,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
49,1Laughing,3260,2,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
50,1Laughing,4166,2,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0
51,1Laughing,4867,4,0.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
52,1Laughing,4935,4,0.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0
53,1Laughing,5019,2,0.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0
54,1Laughing,5026,2,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,0.0,4.0,1.0,4.0,0.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0
55,1Laughing,5590,2,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
56,1Laughing,5623,2,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0
57,1Laughing,6519,4,0.0,1.0,2.0,4.0,0.0,1.0,4.0,3.0,0.0,2.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0
58,1Laughing,7596,2,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0
59,1Laughing,7735,4,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0
60,1Laughing,8067,2,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
61,1Laughing,8408,2,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0
62,1Laughing,8655,4,1.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,3.0,0.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0
63,1Laughing,8791,4,1.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0
64,1Laughing,8820,2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
65,1Laughing,9527,2,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0
66,1Laughing,9919,4,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
67,1PushBothExcited,1,4,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0
68,1PushBothExcited,7,4,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0
69,1PushBothExcited,36,2,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0
70,1PushBothExcited,55,4,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
71,1PushBothExcited,118,2,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0
72,1PushBothExcited,126,2,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0
73,1PushBothExcited,171,4,0.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0
74,1PushBothExcited,367,4,1.0,0.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0
75,1PushBothExcited,375,4,0.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0
76,1PushBothExcited,772,2,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
77,1PushBothExcited,889,2,2.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
78,1PushBothExcited,1315,4,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0
79,1PushBothExcited,1460,2,0.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0
80,1PushBothExcited,1803,4,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
81,1PushBothExcited,1862,2,1.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
82,1PushBothExcited,2099,2,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0
83,1PushBothExcited,2251,4,0.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0
84,1PushBothExcited,4225,2,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
85,1PushBothExcited,4487,4,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0
86,1PushBothExcited,4855,4,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0
87,1PushBothExcited,5840,2,2.0,2.0,2.0,1.0,4.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,4.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0
88,1PushBothExcited,7439,4,1.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0
89,1PushBothExcited,7596,2,0.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0
90,1PushBothExcited,7876,2,1.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
91,1PushBothExcited,8408,2,2.0,2.0,2.0,0.0,4.0,3.0,0.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
92,1PushBothExcited,8659,2,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0
93,1PushBothExcited,9442,2,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0
94,1PushesHand,23,4,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
95,1PushesHand,126,2,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
96,1PushesHand,539,4,0.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0
97,1PushesHand,681,4,2.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,4.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0
98,1PushesHand,945,4,2.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,4.0,3.0,2.0,0.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0
99,1PushesHand,1255,4,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
100,1PushesHand,1384,4,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
101,1PushesHand,1395,4,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
102,1PushesHand,2291,4,2.0,2.0,1.0,4.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0
103,1PushesHand,2755,4,2.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0
104,1PushesHand,2975,2,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,4.0,3.0
105,1PushesHand,3479,4,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
106,1PushesHand,4150,2,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
107,1PushesHand,4236,2,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
108,1PushesHand,5019,2,1.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
109,1PushesHand,5623,2,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0
